EventId,Label,Weight
252528,b,5.17183973982
318592,s,0.0015027048310099999
295791,b,1.4548484726800002
291306,s,0.018636116672000002
344780,s,0.018636116672000002
261985,b,3.0776044397000004
169949,s,0.0015027048310099999
199861,b,1.68161144262
320087,s,0.0015027048310099999
258450,b,5.96294731819
215007,b,6.712413696819999
347364,b,0.923692170687
348704,b,6.51386358171
251130,b,0.878290058922
290757,b,0.0713571365583
302277,b,4.43631944576
179585,b,4.72700508277
314869,s,0.0015027048310099999
270125,s,0.018636116672000002
268835,b,2.0799973570400003
127301,s,0.018636116672000002
219382,b,1.4548484726800002
253426,s,0.0015027048310099999
144089,s,0.018636116672000002
147381,b,1.4548484726800002
215581,b,1.92016401378
104724,b,0.307169523947
323206,b,4.29318963918
173345,b,1.7995147182900002
320008,s,0.018636116672000002
222201,b,1.68161144262
267806,b,0.7440562472300001
233134,s,0.018636116672000002
273850,b,1.97459965406
252553,b,1.68161144262
137564,s,0.0026533113373299996
148268,b,1.68161144262
106895,b,1.4548484726800002
327779,b,2.5909218864400003
281233,b,1.4548484726800002
176080,b,4.929937546830001
344770,s,0.0015027048310099999
315574,b,0.307169523947
203141,b,2.20238955383
105682,b,2.31222638347
185595,s,0.018636116672000002
201108,b,4.55653115185
124716,b,1.4548484726800002
148339,b,4.630077067659999
147351,b,0.7440562472300001
217127,s,0.0015027048310099999
267727,b,1.4548484726800002
175213,b,1.68161144262
315999,b,2.24736945241
222900,b,2.15750994443
312591,s,0.0015027048310099999
207122,b,1.68161144262
154245,s,0.00150187015894
164415,s,0.00150187015894
323115,s,0.0015027048310099999
284442,b,1.68161144262
154251,s,0.0015027048310099999
183807,b,0.7440562472300001
267320,s,0.018636116672000002
183760,b,1.68161144262
314143,s,0.018636116672000002
246950,s,0.0015027048310099999
206140,s,0.018636116672000002
261941,s,0.00150187015894
270230,s,0.0026533113373299996
127844,b,1.68161144262
172599,b,2.2097221899
181948,s,0.0015027048310099999
343524,b,2.85833900235
182392,b,5.36030738204
286425,b,2.19596016566
105921,s,0.0026533113373299996
161621,s,0.0015027048310099999
195997,s,0.0026533113373299996
297151,b,4.98564599004
218912,b,4.33912688954
307860,b,4.72527419765
312714,b,0.0640607773058
228765,s,0.0015027048310099999
154960,s,0.0015027048310099999
340798,b,1.9419524701099997
323809,b,1.68161144262
322717,s,0.0015027048310099999
246352,b,5.9115130889400005
328099,b,4.65433587926
191551,s,0.0015027048310099999
276095,b,4.839990519980001
165134,b,4.2685798121300005
112434,b,0.7440562472300001
187615,b,2.09058779583
138502,b,1.09833092503
251830,b,2.73433889182
114748,b,2.20011572254
255940,s,0.018636116672000002
154961,b,2.4691348994599998
149002,b,6.87603597893
187110,b,2.8248681795599997
347992,b,0.309795155685
337939,b,4.74961340334
102444,b,0.7564800781659999
223372,b,0.7440562472300001
263349,s,0.018636116672000002
108824,b,1.3809617191499999
296094,b,0.7440562472300001
230478,b,0.358539992008
245834,s,0.018636116672000002
219082,b,4.88724548533
276598,s,0.0015027048310099999
250803,b,2.71044028921
124984,s,0.0015027048310099999
182735,s,0.0015027048310099999
274754,b,4.1028798034
185060,s,0.0015027048310099999
345853,b,1.68161144262
169211,b,1.8760166388400001
132976,s,0.018636116672000002
232065,b,2.11941234814
247552,b,0.963232322897
257017,s,0.0015027048310099999
317814,b,2.13271029294
298778,s,0.0015027048310099999
228451,b,4.79728388751
164091,b,2.51017028856
213941,b,0.7440562472300001
249052,s,0.018636116672000002
165095,b,4.22793069041
242539,b,0.309795155685
267543,s,0.018636116672000002
157163,b,0.358539992008
160996,b,1.16205922465
284613,b,4.3007518169
221361,s,0.018636116672000002
148612,b,1.68161144262
300823,s,0.018636116672000002
226217,b,4.831029694190001
215915,s,0.0015027048310099999
193409,b,2.6019000877400003
297345,b,4.64422240375
247121,b,1.9785789753099998
263585,b,2.19087286221
271089,s,0.018636116672000002
110207,b,0.309795155685
276243,b,1.24708712434
312112,s,0.00150187015894
112832,s,0.0026533113373299996
201945,b,0.7440562472300001
103826,b,4.70762689274
337668,b,1.68161144262
338866,b,2.15202803746
206371,s,0.018636116672000002
203516,s,0.018636116672000002
259098,s,0.0015027048310099999
239672,b,0.309795155685
155500,b,0.999451216783
153002,s,0.00150187015894
325081,b,2.4546257693999998
176079,s,0.018636116672000002
338260,s,0.018636116672000002
208123,b,0.0713571365583
126749,s,0.018636116672000002
347584,s,0.0015027048310099999
204954,s,0.0015027048310099999
100731,b,2.6356350067400003
325089,s,0.018636116672000002
329538,b,4.73005252003
340022,s,0.00150187015894
236477,b,0.307169523947
158604,b,3.53053857165
232337,s,0.0015027048310099999
127056,b,1.68161144262
172891,b,5.36577684696
101251,b,0.860558032325
222878,b,2.88701183482
229804,b,1.96892197817
341386,b,0.7440562472300001
196204,s,0.0015027048310099999
246722,s,0.0015027048310099999
347743,s,0.0015027048310099999
243016,s,0.018636116672000002
143173,b,2.4993464897999997
261513,b,2.60619277511
121362,s,0.0015027048310099999
248504,b,2.1493039273299996
111320,s,0.0026533113373299996
281492,b,1.9875423231
324782,b,0.307169523947
224061,s,0.00150187015894
176245,b,2.86236849502
210168,b,4.91850151362
243776,s,0.018636116672000002
120127,b,2.21042983712
167103,b,1.68161144262
178765,s,0.0026533113373299996
109816,b,2.53598957608
134200,s,0.0015027048310099999
159326,b,0.300975113091
288743,b,0.309795155685
256616,b,0.0640607773058
248879,b,5.04907254661
301310,b,2.1376444697
104121,b,1.4548484726800002
157125,b,2.85770508101
277942,b,4.30453247639
132960,s,0.018636116672000002
265793,b,0.307169523947
267105,b,2.3070416980400004
170812,b,4.13053063875
203692,b,1.68161144262
286834,b,1.68161144262
205274,b,1.7984146229400002
101942,b,4.87578273255
232139,b,2.25044932476
228170,b,0.0713571365583
145208,b,5.45559904138
342772,b,4.355368749649999
187539,s,0.0015027048310099999
316308,b,1.19962106279
128266,b,2.4810493404900003
327524,s,0.018636116672000002
230403,s,0.0015027048310099999
157086,s,0.018636116672000002
185830,b,0.0713571365583
261164,s,0.0015027048310099999
226553,b,4.988127147719999
241134,b,2.39639477874
322968,s,0.0015027048310099999
221748,s,0.018636116672000002
298584,b,0.0640607773058
208589,b,1.7528207085599998
248264,s,0.0015027048310099999
149673,b,1.68161144262
320125,b,2.47388881132
303417,s,0.018636116672000002
282131,b,2.26393881683
262789,b,1.9618812963999999
311636,b,1.31301761628
137890,b,2.2975638902599997
136028,s,0.0015027048310099999
312559,s,0.0026533113373299996
149541,b,4.11233404654
163497,b,2.15836591494
164940,b,2.24917658507
152003,b,1.68161144262
279070,b,4.83030643726
154459,b,0.0834140312717
263130,b,2.15303737006
322035,b,1.88251712898
162767,b,2.08625406569
124798,b,2.20073673371
210908,b,0.07389912981499999
191329,b,2.38606700752
188300,s,0.0015027048310099999
262293,s,0.0015027048310099999
180780,b,0.7440562472300001
324702,b,1.68161144262
339156,b,1.4548484726800002
229656,b,0.0834140312717
304577,s,0.018636116672000002
162626,s,0.018636116672000002
148001,s,0.018636116672000002
321797,b,5.62662569263
322352,b,2.94022111019
129101,s,0.0015027048310099999
197916,b,0.7440562472300001
133122,b,1.9804992596900002
195084,b,1.68161144262
245143,b,2.0855624207299996
233131,b,2.0569745843500002
104457,s,0.0015027048310099999
219021,s,0.018636116672000002
226696,b,2.52681349181
119112,s,0.018636116672000002
224174,s,0.0015027048310099999
178331,b,4.73372833256
255312,b,4.67113916571
290415,s,0.0026533113373299996
293295,b,0.309795155685
295954,b,4.3169315637
172945,s,0.0015027048310099999
156950,b,4.733796237180001
200370,b,1.68161144262
182222,b,1.68161144262
103075,b,1.4548484726800002
233584,b,1.4548484726800002
317660,s,0.018636116672000002
103995,b,4.790544710990001
168972,s,0.0015027048310099999
260770,b,2.12368712583
110802,s,0.0015027048310099999
223133,b,0.7440562472300001
137603,s,0.0015027048310099999
104848,b,2.01715685005
216289,s,0.018636116672000002
100180,b,3.3363481566799997
307514,s,0.0015027048310099999
116633,b,0.7440562472300001
240149,b,5.17650221395
303165,b,4.97576346061
317175,s,0.0026533113373299996
310664,b,4.74570665393
301481,s,0.0015027048310099999
163640,s,0.018636116672000002
289874,s,0.0015027048310099999
158371,b,2.6796939053799997
173580,b,0.07389912981499999
130162,s,0.0015027048310099999
152095,s,0.018636116672000002
175856,s,0.0015027048310099999
139248,b,4.56492324698
161715,b,5.899930981930001
238351,b,0.07389912981499999
205501,b,0.309795155685
156009,b,5.01237106435
301052,s,0.018636116672000002
122997,b,1.4548484726800002
166929,b,3.95052113026
338785,b,2.29928031418
208273,b,1.88602388914
346854,s,0.00150187015894
127728,b,1.68161144262
184434,b,4.91330937362
342161,b,4.81613128504
107861,s,0.0015027048310099999
323173,b,2.43069619338
341854,b,2.24697100163
267360,s,0.0026533113373299996
214389,s,0.018636116672000002
335990,b,1.68161144262
206539,b,0.07389912981499999
146557,b,0.7440562472300001
105028,s,0.018636116672000002
343809,b,2.11968827262
125675,b,0.0713571365583
299257,s,0.0015027048310099999
117799,s,0.0015027048310099999
106644,b,0.7440562472300001
220833,s,0.018636116672000002
103061,b,2.6573911281
255575,b,2.5656948194
190249,b,5.6886282256500005
225163,s,0.018636116672000002
253724,b,2.08945904971
277516,b,0.0713571365583
328488,s,0.018636116672000002
212874,b,1.68161144262
221243,s,0.0015027048310099999
102094,s,0.0015027048310099999
251439,s,0.018636116672000002
221829,b,1.9815400825099998
222466,b,1.4548484726800002
119388,b,2.43626231225
213720,s,0.0015027048310099999
263865,s,0.018636116672000002
340359,b,5.69741866278
104915,b,2.37884410578
263741,b,0.7440562472300001
305549,s,0.018636116672000002
149599,s,0.0015027048310099999
323221,s,0.00150187015894
318519,b,0.358539992008
285476,s,0.0026533113373299996
200476,s,0.018636116672000002
338595,s,0.0015027048310099999
335788,b,2.02567990975
110371,b,2.0248468226700003
339035,b,0.0713571365583
184212,b,2.85150675699
243638,b,0.989175593218
263083,b,4.68951375047
231089,b,5.00975513822
121385,b,1.9505329322999998
121093,b,2.2232138580500003
141602,s,0.018636116672000002
193665,b,2.87939914021
279059,s,0.018636116672000002
174765,b,0.7440562472300001
340025,b,1.68161144262
176620,b,4.82493904401
276271,s,0.0026533113373299996
235276,b,1.24112851795
209006,b,1.68161144262
135939,s,0.00150187015894
116082,b,0.7440562472300001
272483,b,5.2040760294599995
319095,b,1.68161144262
101699,b,2.93687996839
271232,b,1.4548484726800002
251305,b,4.59277978261
247056,b,2.6931411928799998
249832,s,0.00150187015894
315256,b,0.428897603818
295184,b,1.2464417933299998
173049,b,5.05917390053
114583,b,2.51736451467
153669,b,4.81344810749
266109,b,1.4548484726800002
146352,b,0.0640607773058
265328,s,0.018636116672000002
234571,b,0.0834140312717
109637,b,0.7440562472300001
150640,b,1.68161144262
206585,b,1.09133487686
344194,b,2.27329753268
285216,s,0.018636116672000002
234859,b,2.0466727862400003
204394,b,7.821960707020001
316657,b,4.8458048532
209830,b,1.8209206950299999
268724,s,0.0015027048310099999
198039,b,1.44298440664
314751,b,1.68161144262
266970,s,0.0015027048310099999
227480,b,0.7440562472300001
178133,b,2.05712495612
137506,s,0.0026533113373299996
144136,b,5.64753103789
306459,b,1.36089223129
287059,b,2.56126626447
121215,b,1.68161144262
192079,b,0.0713571365583
142265,b,4.612159270109999
116089,b,1.9531883632799998
337102,s,0.0015027048310099999
248818,s,0.0015027048310099999
206317,b,0.309795155685
334932,b,0.0640607773058
254956,b,2.1628674233200003
314735,b,1.68161144262
178483,s,0.018636116672000002
348517,s,0.018636116672000002
295665,b,2.20736374052
349849,s,0.018636116672000002
209020,b,4.75134648488
150857,b,2.54975763015
311422,b,2.3468449995599996
110950,s,0.018636116672000002
349654,b,2.13661926108
313122,b,2.4928565338
153781,s,0.018636116672000002
138866,s,0.0026533113373299996
228627,b,0.7440562472300001
316085,b,2.57480858769
200693,b,2.39410555055
262936,b,1.0805806170999999
156763,s,0.00150187015894
349947,b,4.26388715894
325803,b,4.63496679992
288934,b,2.79992555448
173382,s,0.0015027048310099999
129658,b,1.68161144262
247916,b,6.33160570867
274278,b,5.181485711530001
341930,b,0.7440562472300001
343337,b,5.458698114520001
152885,b,2.05440566224
199473,b,1.68161144262
120695,b,0.0834140312717
253783,s,0.0015027048310099999
290204,b,2.19721068066
309506,b,0.7440562472300001
162926,b,4.4007564638
240780,b,2.23243913497
314958,b,1.68161144262
215911,s,0.0015027048310099999
142210,b,2.4182865960499997
261539,b,5.691661627969999
317355,b,0.974592152033
309603,b,0.7440562472300001
247417,b,2.24332560143
130765,b,0.7440562472300001
347543,b,0.307169523947
316025,b,2.0749470300099997
196777,s,0.0015027048310099999
330049,s,0.00150187015894
334676,s,0.018636116672000002
168440,s,0.00150187015894
340885,s,0.018636116672000002
259584,b,3.3695434245700002
124201,s,0.0026533113373299996
152911,b,1.68161144262
282823,s,0.0015027048310099999
204179,s,0.0015027048310099999
248746,s,0.0026533113373299996
190620,s,0.0015027048310099999
218986,b,0.309795155685
267007,s,0.0015027048310099999
203426,b,5.17287817564
238900,s,0.0015027048310099999
337413,s,0.0026533113373299996
309211,b,0.0713571365583
157790,b,2.92793395992
192039,b,4.31189355142
305355,b,2.2969176358700003
256035,b,2.7442637004900003
257105,s,0.0015027048310099999
117579,s,0.00150187015894
223897,b,2.1351620837
225973,b,2.62580360583
175479,b,0.307169523947
144600,b,2.4723549615000002
133401,b,1.68161144262
302285,b,1.68161144262
157799,s,0.0015027048310099999
156502,s,0.0015027048310099999
307777,s,0.0015027048310099999
154188,b,1.68161144262
264067,b,2.42690994964
323878,b,5.57786692353
216190,s,0.00150187015894
245783,b,2.13128900043
115836,s,0.018636116672000002
209307,b,0.0713571365583
218584,b,1.68161144262
184868,s,0.018636116672000002
291817,b,0.0713571365583
107191,b,1.4548484726800002
155406,b,2.55521071366
340615,b,0.7440562472300001
121619,s,0.018636116672000002
194273,b,5.30797553098
242105,b,2.10070573413
315106,b,2.0919197233099998
234616,s,0.0015027048310099999
151918,s,0.0015027048310099999
173171,b,2.2587162215
222880,b,1.68161144262
127260,b,4.4881659126999995
295636,s,0.018636116672000002
317334,b,1.68161144262
247377,s,0.0015027048310099999
304097,s,0.018636116672000002
299884,b,0.309795155685
256757,s,0.018636116672000002
346458,b,6.047251230569999
190229,s,0.018636116672000002
327035,s,0.018636116672000002
341022,b,5.2070471541300005
322407,b,4.9034799085900005
317642,b,5.9037080059200004
135630,s,0.018636116672000002
276845,s,0.018636116672000002
307773,b,1.68161144262
342427,b,4.89823663704
156936,s,0.0015027048310099999
246502,s,0.0015027048310099999
292216,b,2.21177323448
319304,b,1.4548484726800002
122009,s,0.00150187015894
233488,b,1.4548484726800002
113036,b,4.89653495399
155262,b,4.40671781667
186341,b,4.45428431519
122855,b,0.7440562472300001
270546,b,5.67585743588
301121,b,1.9884205769299999
123568,b,2.01945965441
298443,s,0.0015027048310099999
307523,b,1.86873218996
209964,b,6.744488902760001
311922,s,0.0015027048310099999
318204,b,4.99876065552
176511,s,0.0015027048310099999
319350,b,0.307169523947
219220,s,0.0015027048310099999
133348,b,2.21264534308
234277,s,0.0015027048310099999
192148,s,0.0026533113373299996
209826,b,0.309795155685
304859,b,2.14219457391
319814,s,0.018636116672000002
348998,b,5.9220278213499995
166480,s,0.0015027048310099999
290696,s,0.0015027048310099999
301336,b,1.91688824302
133758,b,0.7440562472300001
189970,b,4.04623621965
163314,b,5.923692524480001
270031,b,2.4022577567
309010,b,0.7440562472300001
315615,s,0.0015027048310099999
270658,b,5.22074831975
182722,b,2.20747550786
150501,b,5.6797508406
323050,b,4.6638423411400005
311472,b,0.7440562472300001
316366,s,0.0015027048310099999
133595,b,4.77575306855
190218,b,5.83898474631
158149,s,0.018636116672000002
314640,b,4.3637117311699996
172749,b,5.274812009100001
264548,b,3.30372418917
324177,b,4.61195743612
228997,b,0.0640607773058
140865,s,0.018636116672000002
279271,b,1.56834877157
155016,b,2.46419995342
103346,b,0.7440562472300001
146297,s,0.00150187015894
254513,b,0.7440562472300001
345439,s,0.018636116672000002
322636,b,4.74273086054
330301,s,0.0015027048310099999
191417,b,2.39834846812
105396,b,1.68161144262
141047,b,4.316723509680001
282732,b,0.7440562472300001
294976,b,4.48157009235
326482,s,0.0026533113373299996
184950,s,0.0015027048310099999
236811,b,0.309795155685
237110,b,1.8139241788099998
339603,b,0.07389912981499999
149807,b,5.02402336461
119563,b,4.28591805641
208218,s,0.018636116672000002
278944,s,0.0015027048310099999
145301,s,0.018636116672000002
272434,s,0.0015027048310099999
287948,b,0.309795155685
116566,b,4.535145497799999
128665,b,2.53664916625
155525,b,2.0829384055599998
224615,b,1.7468239367099998
208213,b,5.36309008586
305453,s,0.0015027048310099999
347696,b,0.358539992008
304997,b,0.7440562472300001
281646,s,0.018636116672000002
312105,b,1.68161144262
311171,s,0.0015027048310099999
287636,b,1.4548484726800002
152995,b,0.358539992008
137043,s,0.0026533113373299996
262962,s,0.0015027048310099999
218426,b,1.68161144262
209215,b,2.920310774
101372,b,1.4548484726800002
186374,b,5.1185453371
140065,b,0.309795155685
132575,s,0.018636116672000002
317625,b,3.01443685425
318648,b,5.5165576107500005
229088,b,1.68161144262
222003,s,0.0015027048310099999
287115,s,0.018636116672000002
300248,b,2.50047400397
313414,b,2.08346600838
255044,b,2.55344944896
300660,b,2.19799266665
112777,s,0.0026533113373299996
349637,b,1.68161144262
155768,b,1.68161144262
223773,b,0.0640607773058
144405,s,0.0015027048310099999
316628,b,2.4048407366799998
253894,b,0.0834140312717
259363,b,2.1206063892700002
332244,b,5.89293726194
326221,s,0.0015027048310099999
216176,b,0.07389912981499999
275044,s,0.018636116672000002
130475,s,0.0015027048310099999
345072,b,0.0713571365583
321741,b,2.80208235743
130347,s,0.018636116672000002
275981,b,1.11610977284
185088,b,1.9466681598700002
281688,s,0.0015027048310099999
293480,b,1.4548484726800002
347333,b,2.30122732768
163002,s,0.0015027048310099999
236094,s,0.0015027048310099999
141596,s,0.0015027048310099999
230971,b,2.9263817100800003
275479,b,0.0713571365583
229512,s,0.018636116672000002
167544,b,1.68161144262
118570,b,0.97599352329
192738,b,1.9424146294599998
198915,b,2.41123260662
281192,b,2.70186555249
337403,s,0.018636116672000002
152576,s,0.0015027048310099999
277862,b,5.21036298687
285495,b,5.08270663679
311516,b,4.8042465308099995
210498,b,2.32023137963
254339,s,0.0015027048310099999
103068,s,0.018636116672000002
157309,s,0.018636116672000002
135033,b,4.55412516476
248847,s,0.018636116672000002
270986,b,2.22921131525
342696,b,2.3831074272999997
111012,b,5.3653804374
329797,s,0.018636116672000002
203441,b,6.31434040865
162973,b,2.1578361631400003
289915,b,0.7440562472300001
289088,b,4.89295379095
253819,s,0.0026533113373299996
143903,b,1.3733909471099999
324640,s,0.0015027048310099999
188092,b,1.68161144262
139666,b,5.14672528751
318184,b,4.69584809248
243720,b,1.40184000139
259648,b,2.61813145626
234161,b,2.8660525814599995
264143,b,2.29755742644
163254,b,4.10981975513
294979,b,5.064847131680001
130912,b,0.307169523947
169855,s,0.0026533113373299996
280623,b,1.4548484726800002
337927,b,1.3733909471099999
212568,b,1.06656916695
100980,s,0.018636116672000002
280478,b,0.309795155685
315808,s,0.018636116672000002
110800,b,0.0713571365583
276570,b,4.66312592204
296574,s,0.0015027048310099999
326080,b,4.63534487091
261899,s,0.00150187015894
331406,b,1.7253698970500002
185502,b,2.58897383893
224891,s,0.0026533113373299996
261697,b,5.3735698669500005
324954,s,0.018636116672000002
237578,s,0.0015027048310099999
161325,b,0.07389912981499999
306713,s,0.018636116672000002
253676,s,0.0015027048310099999
248125,b,2.27209350823
346429,s,0.018636116672000002
136729,b,1.68161144262
157537,b,0.0713571365583
181314,b,5.06613870607
213205,b,4.62282804696
197809,b,2.14303992851
158123,b,2.01088909833
346242,b,4.53284260859
334538,s,0.018636116672000002
240086,b,0.0640607773058
305402,b,5.808096981749999
134216,b,1.68161144262
337622,b,0.309795155685
301839,b,5.23889718921
260079,b,0.309795155685
135758,b,5.912240386440001
136872,b,0.300975113091
244472,b,1.4548484726800002
135465,b,5.17809753648
333658,s,0.0015027048310099999
333622,b,2.29721772224
115882,b,4.87449317817
172112,b,1.13662722948
289546,b,0.7440562472300001
295278,s,0.0015027048310099999
276889,b,5.8006033312000005
272589,b,4.74806325374
227795,s,0.0015027048310099999
349402,s,0.018636116672000002
284833,b,1.68161144262
266568,s,0.018636116672000002
202201,s,0.0015027048310099999
256253,b,4.72780878273
119680,s,0.0015027048310099999
163510,s,0.0015027048310099999
186684,b,2.2316547573500003
116532,b,2.7748924600800002
121283,b,1.68161144262
316348,s,0.0015027048310099999
151189,b,1.68161144262
342216,b,0.7440562472300001
119152,b,0.358539992008
274902,b,1.7579109690599999
193674,b,4.56859993869
283833,s,0.00150187015894
128214,b,0.309795155685
259722,b,3.3997747508
218279,b,0.7440562472300001
232352,b,3.0679268668299997
175588,b,5.00170872705
125774,b,1.6262247925400002
232783,b,2.6565026371
165486,b,0.307169523947
269914,b,0.309795155685
183857,b,0.0640607773058
103857,b,2.1142739219599997
250873,b,0.7440562472300001
312774,s,0.0015027048310099999
225845,b,0.7440562472300001
198615,b,4.89179633119
219268,b,0.7440562472300001
205767,b,4.71894345576
316706,b,1.68161144262
241344,s,0.018636116672000002
272421,b,3.21316581648
173707,b,4.52625537393
293039,b,1.68161144262
204424,b,1.9887884794400001
331889,b,2.61251355791
247311,b,0.7440562472300001
295408,s,0.0015027048310099999
276728,s,0.018636116672000002
142161,b,0.07389912981499999
206579,b,0.7440562472300001
322498,s,0.0026533113373299996
136846,b,1.9998598737
114469,s,0.018636116672000002
253244,s,0.018636116672000002
119990,b,5.563607677309999
247606,b,1.68161144262
319722,b,5.88324815574
207889,b,4.4944385956
272915,b,0.7440562472300001
299887,b,1.68161144262
211945,b,1.4548484726800002
323294,b,2.63698749682
200164,b,0.9350208576019999
330215,b,1.68161144262
132063,b,2.3803721054499998
163528,b,2.3507196183000003
167687,s,0.018636116672000002
336730,s,0.00150187015894
110076,b,5.0967934458099995
226941,s,0.0015027048310099999
247936,b,4.42880065142
254487,b,0.899599652224
208723,b,1.68161144262
148921,b,0.07389912981499999
211240,b,1.4548484726800002
302940,b,5.82391539112
325428,s,0.018636116672000002
123749,s,0.018636116672000002
206228,s,0.018636116672000002
252632,s,0.0015027048310099999
205369,b,4.703120134830001
299538,b,1.68161144262
202228,s,0.018636116672000002
172513,b,2.89172607673
253339,b,5.3312005638999995
256295,b,1.68161144262
262025,s,0.018636116672000002
186982,s,0.018636116672000002
176306,b,0.309795155685
126169,b,1.18859365233
256226,b,2.20635992069
143377,b,2.84764241705
238904,b,1.68161144262
157441,b,1.09095814477
